from_seq	to_seq	event	block	trial	reps	appr	stim	tilt	image	cat	response	rt	set_id	sust	type	placebo	approach_tilt
609	610	trial	2	69	1	yes	a63_test	left	a63_test_left	test	1	793	177	TRUE	train	TRUE	left
613	614	trial	2	70	1	no	p13_test	right	p13_test_right	test	1	1124	177	TRUE	train	TRUE	left
617	618	trial	2	71	0	yes	a70_test	left	a70_test_left	test	1	942	177	TRUE	train	TRUE	left
621	622	trial	2	72	1	no	p2_control	right	p2_control_right	control	1	2550	177	TRUE	train	TRUE	left
625	626	trial	2	73	1	no	p13_control	right	p13_control_right	control	1	815	177	TRUE	train	TRUE	left
629	630	trial	2	74	2	no	a63_test	right	a63_test_right	test	1	805	177	TRUE	train	TRUE	left
633	634	trial	2	75	1	yes	p2_test	left	p2_test_left	test	1	555	177	TRUE	train	TRUE	left
637	638	trial	2	76	1	no	a70_control	right	a70_control_right	control	1	760	177	TRUE	train	TRUE	left
641	642	trial	2	77	2	no	p2_test	right	p2_test_right	test	1	575	177	TRUE	train	TRUE	left
645	646	trial	2	78	2	yes	p70_control	left	p70_control_left	control	1	702	177	TRUE	train	TRUE	left
649	650	trial	2	79	3	no	a28_test	right	a28_test_right	test	1	1924	177	TRUE	train	TRUE	left
653	654	trial	2	80	1	yes	a70_control	left	a70_control_left	control	1	1377	177	TRUE	train	TRUE	left
657	658	trial	2	81	3	yes	p9_control	left	p9_control_left	control	1	749	177	TRUE	train	TRUE	left
661	662	trial	2	82	1	no	a35_test	right	a35_test_right	test	1	833	177	TRUE	train	TRUE	left
665	666	trial	2	83	3	yes	p13_control	left	p13_control_left	control	1	526	177	TRUE	train	TRUE	left
669	670	trial	2	84	3	yes	a35_test	left	a35_test_left	test	1	673	177	TRUE	train	TRUE	left
673	674	trial	2	85	2	yes	a35_control	left	a35_control_left	control	1	488	177	TRUE	train	TRUE	left
677	678	trial	2	86	1	yes	a28_control	left	a28_control_left	control	1	589	177	TRUE	train	TRUE	left
681	682	trial	2	87	2	yes	p2_test	left	p2_test_left	test	1	702	177	TRUE	train	TRUE	left
685	686	trial	2	88	2	no	a33_control	right	a33_control_right	control	1	687	177	TRUE	train	TRUE	left
689	690	trial	2	89	1	yes	a20_test	left	a20_test_left	test	1	673	177	TRUE	train	TRUE	left
693	694	trial	2	90	0	no	a33_control	right	a33_control_right	control	1	1009	177	TRUE	train	TRUE	left
697	698	trial	2	91	1	no	a20_test	right	a20_test_right	test	1	668	177	TRUE	train	TRUE	left
701	702	trial	2	92	2	no	p2_control	right	p2_control_right	control	1	785	177	TRUE	train	TRUE	left
705	706	trial	2	93	1	yes	a35_test	left	a35_test_left	test	1	649	177	TRUE	train	TRUE	left
709	710	trial	2	94	2	yes	a28_test	left	a28_test_left	test	1	777	177	TRUE	train	TRUE	left
713	714	trial	2	95	0	yes	a63_test	left	a63_test_left	test	1	693	177	TRUE	train	TRUE	left
721	722	trial	3	0	2	yes	a70_control	left	a70_control_left	control	1	1136	177	TRUE	train	TRUE	left
725	726	trial	3	1	0	yes	a28_control	left	a28_control_left	control	1	999	177	TRUE	train	TRUE	left
729	730	trial	3	2	0	yes	p13_test	left	p13_test_left	test	1	651	177	TRUE	train	TRUE	left
733	734	trial	3	3	2	yes	p13_control	left	p13_control_left	control	1	586	177	TRUE	train	TRUE	left
737	738	trial	3	4	0	no	p18_control	right	p18_control_right	control	1	808	177	TRUE	train	TRUE	left
741	742	trial	3	5	1	no	p50_test	right	p50_test_right	test	1	777	177	TRUE	train	TRUE	left
745	746	trial	3	6	1	no	p70_control	right	p70_control_right	control	1	644	177	TRUE	train	TRUE	left
749	750	trial	3	7	0	yes	p9_test	left	p9_test_left	test	1	1465	177	TRUE	train	TRUE	left
753	754	trial	3	8	0	no	a70_test	right	a70_test_right	test	1	1144	177	TRUE	train	TRUE	left
757	758	trial	3	9	0	no	p13_test	right	p13_test_right	test	1	700	177	TRUE	train	TRUE	left
761	762	trial	3	10	1	yes	p9_test	left	p9_test_left	test	1	597	177	TRUE	train	TRUE	left
765	766	trial	3	11	3	yes	a20_control	left	a20_control_left	control	1	719	177	TRUE	train	TRUE	left
769	770	trial	3	12	3	no	a20_test	right	a20_test_right	test	1	686	177	TRUE	train	TRUE	left
773	774	trial	3	13	0	yes	a35_test	left	a35_test_left	test	1	696	177	TRUE	train	TRUE	left
777	778	trial	3	14	3	yes	a63_control	left	a63_control_left	control	1	482	177	TRUE	train	TRUE	left
781	782	trial	3	15	2	yes	p9_test	left	p9_test_left	test	1	650	177	TRUE	train	TRUE	left
785	786	trial	3	16	0	no	p9_test	right	p9_test_right	test	1	988	177	TRUE	train	TRUE	left
789	790	trial	3	17	2	yes	a20_control	left	a20_control_left	control	1	783	177	TRUE	train	TRUE	left
793	794	trial	3	18	1	yes	a70_test	left	a70_test_left	test	1	652	177	TRUE	train	TRUE	left
797	798	trial	3	19	1	no	a70_test	right	a70_test_right	test	1	707	177	TRUE	train	TRUE	left
801	802	trial	3	20	3	yes	p13_test	left	p13_test_left	test	1	710	177	TRUE	train	TRUE	left
805	806	trial	3	21	2	yes	a20_test	left	a20_test_left	test	1	583	177	TRUE	train	TRUE	left
809	810	trial	3	22	3	yes	p50_control	left	p50_control_left	control	1	488	177	TRUE	train	TRUE	left
813	814	trial	3	23	2	no	a20_control	right	a20_control_right	control	1	605	177	TRUE	train	TRUE	left
817	818	trial	3	24	1	no	p50_control	right	p50_control_right	control	1	688	177	TRUE	train	TRUE	left
821	822	trial	3	25	2	yes	p50_control	left	p50_control_left	control	1	766	177	TRUE	train	TRUE	left
825	826	trial	3	26	2	no	p70_test	right	p70_test_right	test	1	703	177	TRUE	train	TRUE	left
829	830	trial	3	27	1	yes	a63_control	left	a63_control_left	control	1	658	177	TRUE	train	TRUE	left
833	834	trial	3	28	1	no	p9_test	right	p9_test_right	test	2	550	177	FALSE	train	TRUE	left
838	839	trial	3	29	0	no	a35_test	right	a35_test_right	test	1	858	177	TRUE	train	TRUE	left
842	843	trial	3	30	1	yes	p13_test	left	p13_test_left	test	1	716	177	TRUE	train	TRUE	left
846	847	trial	3	31	3	no	a63_control	right	a63_control_right	control	1	1282	177	TRUE	train	TRUE	left
850	851	trial	3	32	1	no	p18_control	right	p18_control_right	control	1	805	177	TRUE	train	TRUE	left
854	855	trial	3	33	1	yes	p18_test	left	p18_test_left	test	1	718	177	TRUE	train	TRUE	left
858	859	trial	3	34	2	yes	a63_test	left	a63_test_left	test	1	2725	177	TRUE	train	TRUE	left
862	863	trial	3	35	1	yes	a35_control	left	a35_control_left	control	1	536	177	TRUE	train	TRUE	left
866	867	trial	3	36	3	yes	a28_test	left	a28_test_left	test	1	651	177	TRUE	train	TRUE	left
870	871	trial	3	37	0	yes	p50_test	left	p50_test_left	test	1	545	177	TRUE	train	TRUE	left
874	875	trial	3	38	2	yes	a35_test	left	a35_test_left	test	1	720	177	TRUE	train	TRUE	left
878	879	trial	3	39	1	yes	a33_test	left	a33_test_left	test	1	1481	177	TRUE	train	TRUE	left
882	883	trial	3	40	1	no	a28_control	right	a28_control_right	control	1	822	177	TRUE	train	TRUE	left
886	887	trial	3	41	3	yes	a35_control	left	a35_control_left	control	1	788	177	TRUE	train	TRUE	left
890	891	trial	3	42	1	yes	p70_test	left	p70_test_left	test	1	1310	177	TRUE	train	TRUE	left
894	895	trial	3	43	3	yes	a33_control	left	a33_control_left	control	1	614	177	TRUE	train	TRUE	left
898	899	trial	3	44	0	yes	a28_test	left	a28_test_left	test	1	820	177	TRUE	train	TRUE	left
902	903	trial	3	45	3	yes	p18_test	left	p18_test_left	test	1	614	177	TRUE	train	TRUE	left
906	907	trial	3	46	0	no	p13_control	right	p13_control_right	control	1	922	177	TRUE	train	TRUE	left
910	911	trial	3	47	2	no	p13_control	right	p13_control_right	control	1	992	177	TRUE	train	TRUE	left
914	915	trial	3	48	2	no	a70_control	right	a70_control_right	control	1	610	177	TRUE	train	TRUE	left
918	919	trial	3	49	3	yes	a63_test	left	a63_test_left	test	1	688	177	TRUE	train	TRUE	left
922	923	trial	3	50	0	no	a63_control	right	a63_control_right	control	1	829	177	TRUE	train	TRUE	left
926	927	trial	3	51	0	yes	p2_control	left	p2_control_left	control	1	765	177	TRUE	train	TRUE	left
930	931	trial	3	52	1	no	a33_test	right	a33_test_right	test	2	1097	177	FALSE	train	TRUE	left
935	936	trial	3	53	3	no	a33_control	right	a33_control_right	control	1	751	177	TRUE	train	TRUE	left
939	940	trial	3	54	3	no	a70_control	right	a70_control_right	control	1	694	177	TRUE	train	TRUE	left
943	944	trial	3	55	0	yes	p2_test	left	p2_test_left	test	1	679	177	TRUE	train	TRUE	left
947	948	trial	3	56	3	no	p18_test	right	p18_test_right	test	1	788	177	TRUE	train	TRUE	left
951	952	trial	3	57	0	no	a20_test	right	a20_test_right	test	1	761	177	TRUE	train	TRUE	left
955	956	trial	3	58	2	yes	p18_test	left	p18_test_left	test	1	1160	177	TRUE	train	TRUE	left
959	960	trial	3	59	3	no	p2_control	right	p2_control_right	control	1	874	177	TRUE	train	TRUE	left
963	964	trial	3	60	0	no	p70_test	right	p70_test_right	test	1	533	177	TRUE	train	TRUE	left
967	968	trial	3	61	1	yes	a33_control	left	a33_control_left	control	1	516	177	TRUE	train	TRUE	left
971	972	trial	3	62	0	yes	a70_control	left	a70_control_left	control	3	NA	177	TRUE	train	TRUE	left
977	978	trial	3	63	3	no	a28_control	right	a28_control_right	control	1	808	177	TRUE	train	TRUE	left
981	982	trial	3	64	3	no	p70_test	right	p70_test_right	test	1	904	177	TRUE	train	TRUE	left
985	986	trial	3	65	2	no	a35_control	right	a35_control_right	control	1	594	177	TRUE	train	TRUE	left
989	990	trial	3	66	1	yes	p9_control	left	p9_control_left	control	1	715	177	TRUE	train	TRUE	left
993	994	trial	3	67	0	no	a63_test	right	a63_test_right	test	1	901	177	TRUE	train	TRUE	left
997	998	trial	3	68	0	yes	p13_control	left	p13_control_left	control	1	576	177	TRUE	train	TRUE	left
1001	1002	trial	3	69	1	yes	p70_control	left	p70_control_left	control	1	1201	177	TRUE	train	TRUE	left
1005	1006	trial	3	70	3	yes	p2_control	left	p2_control_left	control	1	852	177	TRUE	train	TRUE	left
1009	1010	trial	3	71	2	no	a28_test	right	a28_test_right	test	1	689	177	TRUE	train	TRUE	left
1013	1014	trial	3	72	0	no	a28_test	right	a28_test_right	test	1	787	177	TRUE	train	TRUE	left
1017	1018	trial	3	73	0	no	a20_control	right	a20_control_right	control	1	797	177	TRUE	train	TRUE	left
1021	1022	trial	3	74	2	no	p13_test	right	p13_test_right	test	1	842	177	TRUE	train	TRUE	left
1025	1026	trial	3	75	1	no	a35_control	right	a35_control_right	control	1	720	177	TRUE	train	TRUE	left
1029	1030	trial	3	76	1	no	a63_test	right	a63_test_right	test	1	659	177	TRUE	train	TRUE	left
1033	1034	trial	3	77	1	no	p9_control	right	p9_control_right	control	1	554	177	TRUE	train	TRUE	left
1037	1038	trial	3	78	3	yes	p50_test	left	p50_test_left	test	1	739	177	TRUE	train	TRUE	left
1041	1042	trial	3	79	3	no	a20_control	right	a20_control_right	control	1	684	177	TRUE	train	TRUE	left
1045	1046	trial	3	80	1	no	a28_test	right	a28_test_right	test	1	824	177	TRUE	train	TRUE	left
1049	1050	trial	3	81	0	no	p9_control	right	p9_control_right	control	1	701	177	TRUE	train	TRUE	left
1053	1054	trial	3	82	3	no	a33_test	right	a33_test_right	test	1	750	177	TRUE	train	TRUE	left
1057	1058	trial	3	83	3	no	p13_control	right	p13_control_right	control	1	809	177	TRUE	train	TRUE	left
1061	1062	trial	3	84	0	no	p70_control	right	p70_control_right	control	1	614	177	TRUE	train	TRUE	left
1065	1066	trial	3	85	2	no	a20_test	right	a20_test_right	test	1	740	177	TRUE	train	TRUE	left
1069	1070	trial	3	86	3	no	p9_control	right	p9_control_right	control	1	865	177	TRUE	train	TRUE	left
1073	1074	trial	3	87	3	yes	p70_control	left	p70_control_left	control	1	791	177	TRUE	train	TRUE	left
1077	1078	trial	3	88	0	no	p18_test	right	p18_test_right	test	1	812	177	TRUE	train	TRUE	left
1081	1082	trial	3	89	1	yes	p50_control	left	p50_control_left	control	1	914	177	TRUE	train	TRUE	left
1085	1086	trial	3	90	2	no	p50_test	right	p50_test_right	test	1	532	177	TRUE	train	TRUE	left
1089	1090	trial	3	91	3	no	p13_test	right	p13_test_right	test	1	2167	177	TRUE	train	TRUE	left
1093	1094	trial	3	92	2	yes	a70_test	left	a70_test_left	test	3	NA	177	TRUE	train	TRUE	left
1099	1100	trial	3	93	2	no	a63_control	right	a63_control_right	control	1	624	177	TRUE	train	TRUE	left
1103	1104	trial	3	94	3	yes	p18_control	left	p18_control_left	control	1	853	177	TRUE	train	TRUE	left
1107	1108	trial	3	95	3	yes	p2_test	left	p2_test_left	test	1	906	177	TRUE	train	TRUE	left
12	13	trial	0	0	0	no	practice_control	right	practice_control_right	control	1	934	178	TRUE	practice	TRUE	left
16	17	trial	0	1	0	yes	practice_control	left	practice_control_left	control	1	726	178	TRUE	practice	TRUE	left
20	21	trial	0	2	2	yes	practice_control	left	practice_control_left	control	1	752	178	TRUE	practice	TRUE	left
24	25	trial	0	3	1	yes	practice_test	left	practice_test_left	test	1	924	178	TRUE	practice	TRUE	left
28	29	trial	0	4	2	no	practice_test	right	practice_test_right	test	1	719	178	TRUE	practice	TRUE	left
32	33	trial	0	5	2	yes	practice_test	left	practice_test_left	test	1	735	178	TRUE	practice	TRUE	left
36	37	trial	0	6	0	yes	practice_test	left	practice_test_left	test	3	NA	178	TRUE	practice	TRUE	left
42	43	trial	0	7	1	no	practice_control	right	practice_control_right	control	1	920	178	TRUE	practice	TRUE	left
46	47	trial	0	8	1	yes	practice_control	left	practice_control_left	control	1	747	178	TRUE	practice	TRUE	left
50	51	trial	0	9	0	no	practice_test	right	practice_test_right	test	1	581	178	TRUE	practice	TRUE	left
54	55	trial	0	10	1	no	practice_test	right	practice_test_right	test	1	896	178	TRUE	practice	TRUE	left
58	59	trial	0	11	2	no	practice_control	right	practice_control_right	control	1	1473	178	TRUE	practice	TRUE	left
66	67	trial	1	0	1	yes	p39_test	left	p39_test_left	test	1	1617	178	TRUE	assess	TRUE	left
70	71	trial	1	1	0	yes	a55_test	left	a55_test_left	test	1	784	178	TRUE	assess	TRUE	left
74	75	trial	1	2	0	yes	a64_test	left	a64_test_left	test	1	595	178	TRUE	assess	TRUE	left
78	79	trial	1	3	0	yes	a64_control	left	a64_control_left	control	1	637	178	TRUE	assess	TRUE	left
82	83	trial	1	4	0	yes	p71_test	left	p71_test_left	test	1	594	178	TRUE	assess	TRUE	left
86	87	trial	1	5	0	no	p71_test	right	p71_test_right	test	1	925	178	TRUE	assess	TRUE	left
90	91	trial	1	6	0	no	p6_test	right	p6_test_right	test	1	922	178	TRUE	assess	TRUE	left
94	95	trial	1	7	1	no	p6_control	right	p6_control_right	control	1	825	178	TRUE	assess	TRUE	left
98	99	trial	1	8	1	yes	p39_control	left	p39_control_left	control	3	NA	178	TRUE	assess	TRUE	left
104	105	trial	1	9	1	yes	p29_test	left	p29_test_left	test	1	988	178	TRUE	assess	TRUE	left
108	109	trial	1	10	0	yes	a27_test	left	a27_test_left	test	1	740	178	TRUE	assess	TRUE	left
112	113	trial	1	11	1	no	a64_control	right	a64_control_right	control	1	806	178	TRUE	assess	TRUE	left
116	117	trial	1	12	1	yes	a39_control	left	a39_control_left	control	1	677	178	TRUE	assess	TRUE	left
120	121	trial	1	13	1	yes	a64_control	left	a64_control_left	control	1	822	178	TRUE	assess	TRUE	left
124	125	trial	1	14	1	yes	p71_control	left	p71_control_left	control	1	662	178	TRUE	assess	TRUE	left
128	129	trial	1	15	0	no	p39_test	right	p39_test_right	test	1	1020	178	TRUE	assess	TRUE	left
132	133	trial	1	16	1	no	p29_test	right	p29_test_right	test	1	842	178	TRUE	assess	TRUE	left
136	137	trial	1	17	1	no	p6_test	right	p6_test_right	test	1	576	178	TRUE	assess	TRUE	left
140	141	trial	1	18	1	no	p39_test	right	p39_test_right	test	1	966	178	TRUE	assess	TRUE	left
144	145	trial	1	19	1	no	a55_control	right	a55_control_right	control	1	1453	178	TRUE	assess	TRUE	left
148	149	trial	1	20	0	yes	p29_control	left	p29_control_left	control	1	1046	178	TRUE	assess	TRUE	left
152	153	trial	1	21	0	no	p6_control	right	p6_control_right	control	1	615	178	TRUE	assess	TRUE	left
156	157	trial	1	22	0	yes	p29_test	left	p29_test_left	test	1	637	178	TRUE	assess	TRUE	left
160	161	trial	1	23	0	no	a27_control	right	a27_control_right	control	1	754	178	TRUE	assess	TRUE	left
164	165	trial	1	24	0	no	p39_control	right	p39_control_right	control	1	689	178	TRUE	assess	TRUE	left
168	169	trial	1	25	0	yes	p6_test	left	p6_test_left	test	1	668	178	TRUE	assess	TRUE	left
172	173	trial	1	26	0	no	a39_control	right	a39_control_right	control	1	674	178	TRUE	assess	TRUE	left
176	177	trial	1	27	1	yes	a39_test	left	a39_test_left	test	1	836	178	TRUE	assess	TRUE	left
180	181	trial	1	28	1	yes	a27_test	left	a27_test_left	test	1	778	178	TRUE	assess	TRUE	left
184	185	trial	1	29	1	no	a64_test	right	a64_test_right	test	1	927	178	TRUE	assess	TRUE	left
188	189	trial	1	30	0	yes	p71_control	left	p71_control_left	control	1	1550	178	TRUE	assess	TRUE	left
192	193	trial	1	31	1	no	p29_control	right	p29_control_right	control	1	872	178	TRUE	assess	TRUE	left
